sample_id,label_num,label,category,split,text_sha256
214,1,CG,Home_and_Kitchen_5,train,c79eecd4929c02b3c13101b4e9a3eb4c4e199734b2d39cce0438a53ff4c207f4
215,1,CG,Home_and_Kitchen_5,train,e4e41f36b75dd52a3d96194cdba7173e31f6ca9359d599b754cf153c9fef3cf0
216,1,CG,Home_and_Kitchen_5,train,452554f711c66af3cc971d333552e47640ef06dd39e97d37f72ad06e387d34ac
217,1,CG,Home_and_Kitchen_5,test,bf1a30f217b28c94c88eb6bbadfc85a3a24c7cbe3904006c36e19ece444554cc
218,1,CG,Home_and_Kitchen_5,train,3844b25610031ed66078a488f14ea28f86afe7c5df797ba6aa5058863ebb56c4
219,1,CG,Home_and_Kitchen_5,train,a0e2567ec31efe1a49fb54916134fb39ca1157f1052d7a9ef10c9be6b0ab13cc
220,1,CG,Home_and_Kitchen_5,test,aaf599f799d731320f76ce3b9d848b5ed362dc2846b3ea27c7c30e9af3e3673c
221,1,CG,Home_and_Kitchen_5,validation,ef896bb74ead78df4d6861bcc93c52242e5420a5e1fd294b3869407b6f9963d7
222,1,CG,Home_and_Kitchen_5,test,fae13ccf67069bf1e93ee74b468fa9d14a1e56142a14c31745d3b3d2520b480d
223,1,CG,Home_and_Kitchen_5,test,ccd634549e564bd4e60692cfb8626dc8f4d3ec9ccba90b7c3babf415ae404b1d
224,1,CG,Home_and_Kitchen_5,train,e85c148bf2bdae7dfdd50a23ab87d167a32f4ed15a540a625cc9ca295854be98
225,1,CG,Home_and_Kitchen_5,test,5a64f8ee553dbe940a687e0f12db72385be0871de4b5acf286589f9fdb34df94
226,1,CG,Home_and_Kitchen_5,test,73c9903d6a1239608c1312467a942025e939d45f3da48afc2f3a6c8cff641775
227,1,CG,Home_and_Kitchen_5,train,a1d9aef4e93592ffaff545f8bab15ef5db6544ac5d4253e4bff677c9b81b5f92
228,1,CG,Home_and_Kitchen_5,train,c0e9a2f414115fff907004eb4fd2901cc78a74ee2aa8a99326e462c47fbbe0e1
229,1,CG,Home_and_Kitchen_5,train,d4ffe64e0cc97520314b6b2213f5d7f5bd40d2d6ff3d6d7109587ace335d6ea3
230,1,CG,Home_and_Kitchen_5,train,8b41e5a4e85b2bf007f3443f8559ba5fedcdc103e637cf6737b1e95ad8bd5e6c
231,1,CG,Home_and_Kitchen_5,train,1ed28fd8ba96eb4afd886affa8c25e21f13048d616def16b8228f2b1d9f4cf3b
232,1,CG,Home_and_Kitchen_5,validation,7dc35b904766bb3cc3a30ee9fb1651b830ff89ec9dbfa445a0c1f1761af08d22
233,1,CG,Home_and_Kitchen_5,validation,8d915e6d128c3d0f729845b01b53907db252c019e69cd6f8d3811bb8e2e8df39
234,1,CG,Home_and_Kitchen_5,train,b068971356643b29a8728e23bceb7c13c9ad289041c599f9e574737aafd71fd0
235,1,CG,Home_and_Kitchen_5,validation,91e32a714cdc6eab0711aaffbc2d3ba9af0f4abe2d8a61f12b6f389deedf96f2
236,1,CG,Home_and_Kitchen_5,validation,042a7bb56d2ca7f8945e2ca544ee71bfb462e16f822941058328a5e6b5a3cb48
237,1,CG,Home_and_Kitchen_5,train,01846e660e4c34e7f640eeefc8abaf09b61e69884114c32b5573654e6f86d31e
238,1,CG,Home_and_Kitchen_5,train,0edc8842ff94a366709753dd58c0dad2d4b8ffa7ac3d0a655e5c1aa1bd619225
239,1,CG,Home_and_Kitchen_5,train,e246583e8042a1c69485c7815328e61486ddcf53957caa0fe2d150f8964f0dc5
240,1,CG,Home_and_Kitchen_5,train,bed871c46185f51d66ca4a125fe1af773b72deaadf338c8a5462714160340793
241,1,CG,Home_and_Kitchen_5,test,c238f999d07b45ac0ff244db8e9730f7c3a6264a7194ef9271a665ac5e8b07a4
242,1,CG,Home_and_Kitchen_5,train,b2fc5e2d01e64f46bed5e2ded2cc172298053663e2730a112fd3a4387ed37de1
243,1,CG,Home_and_Kitchen_5,train,39344778cb73378de9d409c3224a74c5687e169e5d285a8b4865dc13a5a668b3
244,1,CG,Home_and_Kitchen_5,train,264a05427c698812bd7d4937978eaf93da9478dc647853ae72a904c7abd5e2c7
245,1,CG,Home_and_Kitchen_5,train,9d8cf0d1cd502eba251db24e16821afd3a2feb1175441c35a693a6faefa87976
246,1,CG,Home_and_Kitchen_5,test,dc60c0401a5613a0c56a01da88d7d0e658bba2688133a37f2a7652b5d8a3e973
247,1,CG,Home_and_Kitchen_5,train,103476a21530fdcf945d29195b3382707ac3e2a2de989bfdc212b8f6e1543b05
248,1,CG,Home_and_Kitchen_5,train,b68dfdb0819e13a897c3f252c740331735f50cc94a196e640637d36712cd72d2
249,1,CG,Home_and_Kitchen_5,train,93532039de7aac6b50ec6e5129a941200206877b49062712d145292558452ac9
250,1,CG,Home_and_Kitchen_5,train,d43aca7b3bb0304c04fafb08238fe4701650609cb754f0de36bef1792675d9ef
251,1,CG,Home_and_Kitchen_5,train,33c6fdf85b4c29cdcd39fca36ba9a271c4e685b4ab09a9aefb5a28a6ea6b1e19
252,1,CG,Home_and_Kitchen_5,test,09c276b49d6df40e60d79de8b04a3bba60f83c4f274a6f6b7353ce9c938278e2
253,1,CG,Home_and_Kitchen_5,train,68fc40e2519ad7295a38f5cc9b477f7ff705873eafdf3aac915ba7bb309de1d5
254,1,CG,Home_and_Kitchen_5,train,2ff5a1627b945f4fc95684254ac3c2734a3e1ff2f8f9b2534a713bcc1da86dd0
255,1,CG,Home_and_Kitchen_5,train,0bb896ba85a3c210027029eb1f435303b20005558a78eca9ebd9a4781da28d82
256,1,CG,Home_and_Kitchen_5,test,97c73ac7d313fedf9d7f8eb7853152083b6381ec3e5ecfdacc51a5c2968e6828
257,1,CG,Home_and_Kitchen_5,train,8b3659bdbdb10a41a401a261c0698ff89b760741dd328b5724363cd344fa77ff
258,0,OR,Home_and_Kitchen_5,test,f74da23fe4afb023ad8100682d9582d2fe84c02a7200f99a4d67f58d853891c8
259,0,OR,Home_and_Kitchen_5,train,3c3111928f885d0fb52ea90798632e493fae5f84140fc0295d74dc744008179f
260,0,OR,Home_and_Kitchen_5,validation,d69619d1946b142726d08acce988cc1aadd65f4443560376fade6ad4f1b15c9f
261,0,OR,Home_and_Kitchen_5,test,f6e712f24b329822e11462e0bbdfb7fe439a873d785e0c6bec253c59bff32e11
262,0,OR,Home_and_Kitchen_5,train,07c8c963401e070433c462eb91a64473b511eb5e6a5f4bd82ed1bca257141165
263,0,OR,Home_and_Kitchen_5,validation,d6b8efceab10424ff50e3cdb7ef2def90a28da762ad8be3374314e6e414212bb
264,0,OR,Home_and_Kitchen_5,train,d68e4bc2c3cd6165323406b5305639c9b741025f88d8abec327fb00a2fbf9719
265,0,OR,Home_and_Kitchen_5,train,474ea1cab7b744a5824d7bbbd8e2b20e303ae4e311e577a0a17b92f8ce9038a0
266,0,OR,Home_and_Kitchen_5,train,540bcfe435ab95481ff103a507e9488a36acd82a53d453f251b850ef4b4d2ded
267,0,OR,Home_and_Kitchen_5,train,b9d5f9e3daa23cffab7a1cdbaa3324d0b33b36640aeb76d05e93c3059ad09142
268,0,OR,Home_and_Kitchen_5,train,966095f44944f3c0f069b49516851d2c2f2899b2965c2c0a0cffa7e1cc5e3548
269,0,OR,Home_and_Kitchen_5,test,597397d5925e2b074ec352601f85342f3c40cdda6ac5e036eb71ac120330e2f3
270,0,OR,Home_and_Kitchen_5,train,f63b1d867453beee3660e02b7a3a3fe157abfdec0c771fcbdde8ab65c9cc99bb
271,0,OR,Home_and_Kitchen_5,train,279641aba99bfcbb2d68134d8ba52afe9dd1a393da8a51e136816de16baee35d
272,0,OR,Home_and_Kitchen_5,train,c425d02a9d6c1224747c0fd3a8643e4f6b3f2c6fd737e3be5bf8fa3a4daf44c5
273,0,OR,Home_and_Kitchen_5,train,9a8437d95f458d4b1f43435ab7e7cf65a4027de051e75d535733716f49e1121a
274,0,OR,Home_and_Kitchen_5,test,9974224eb8ac5878ba445a9e9c2ac030fa20c5f3d6642cbac2cf6596a6625bd8
275,0,OR,Home_and_Kitchen_5,train,2b503a83f6eb47f122908269f6646f684a8215b2085f68533c0c07f7ee6cdbec
276,0,OR,Home_and_Kitchen_5,train,3eb72eb09fe295e40801e74e969cc55e205140cfed253301161b096052bc40e6
277,0,OR,Home_and_Kitchen_5,test,916def676e8538c80b6894008a2cd76cd2cc9a4b0479a368f74a915f1b8718c5
278,0,OR,Home_and_Kitchen_5,test,ebed7cacdb4b87e41a13ab366f4a7ed7246e18faf02b45e6f4ac74143404f9d1
279,0,OR,Home_and_Kitchen_5,train,f9f6aaa1f778f5efd06740cf0fdd269ccbee9539ce6e06a99376a9a1e4652840
280,0,OR,Home_and_Kitchen_5,test,caaa1b2a0610f9a083f76ab75a850a8c6b3b66fe130f50997b83580a9b8cfddc
281,0,OR,Home_and_Kitchen_5,test,a12e875b4fe4145e7e614cc22658299cc0d4171744e80e354e4cf1e0d5f953be
282,0,OR,Home_and_Kitchen_5,train,9eb67bb80b913665ae415ada7ab5cb2605051d8f9e7fb338511b9167a1dea012
283,0,OR,Home_and_Kitchen_5,test,d3930db7c2ff718bd1ed6ee633c5e60a300e0883131306c4df406ff8ff511425
284,0,OR,Home_and_Kitchen_5,test,3f59d268c3d4d08c74feb2b02323220131db551a702101727c8e5715bdbf31a6
285,0,OR,Home_and_Kitchen_5,train,cbe5860810e8d0d5b315006430ccef3e5c77b6003d371dd5f42fd735e7e9c8dd
286,0,OR,Home_and_Kitchen_5,test,3390a651fb5682019630f848cf9bd2358f41b7a59da316e9aa5206d9ccd4eaef
287,0,OR,Home_and_Kitchen_5,train,a4eae75e4fe3e43434eb6854bb171df05fcb1fc84b2e4c0cd4708476068cc949
288,0,OR,Home_and_Kitchen_5,test,0a11800d6e874e2c9dbadcb49ce1606ab096fded5ac8df8a1d3830aa7d3c761b
289,0,OR,Home_and_Kitchen_5,train,c566da5e455dc5f09ffe59f784bf0c993e1319c4a624c0a8b0db465ad8dc34cd
290,0,OR,Home_and_Kitchen_5,test,6ea33f24f0b98415cf06813722ae9af369ade4bb5fce5dc2d908b4b916e4ede2
291,0,OR,Home_and_Kitchen_5,train,89efcba8d3ca2f93aeb94fc4baa7ecc2227fac9a4dd8d7e453bac991b64c0168
292,0,OR,Home_and_Kitchen_5,train,3ab93d03b7585b724b55a14f5495a5d4e2c87c4c99cda625f7eb6891844638e2
293,0,OR,Home_and_Kitchen_5,train,fd935dddb66edbc4dd20ad819a3c59324a014f28b6774afd4577295b2aaea28e
294,0,OR,Home_and_Kitchen_5,train,64fd52c05bdffc646c9f1f140e8b001b3918a8f6dd835f2e3702f12ecac46a0f
295,0,OR,Home_and_Kitchen_5,train,1d2a56c8fcc4efc8eaff0e80926693eeb5d80dc71b1fd0f7bc90d8e7bc03808e
296,0,OR,Home_and_Kitchen_5,train,4e29c787ffc08211b415cbc39aad23babb0fef3a8544492ea34fdda1880641ff
297,0,OR,Home_and_Kitchen_5,train,a32202d8fda29b7bab3e0410354b46514b46e9bef6d7ab4055b4bf6a9b789ed2
298,0,OR,Home_and_Kitchen_5,validation,348cf7433624e2e6060d4cba3ee292a5ecc8ff919a965514ae056f9defff0689
299,0,OR,Home_and_Kitchen_5,train,ab9a38370154b2740caaa47863edc98e0f5a272e56f1f3cf1d551eef673254b9
300,0,OR,Home_and_Kitchen_5,test,60f928f821af339e01ded1a099bcc2d7ae9911d3a09de05fa8682b54426fd6d9
301,0,OR,Home_and_Kitchen_5,test,cf7cb8def9eadd1f408d97f3110f7d75ba31fc005701aff501af0ec480c99117
302,0,OR,Home_and_Kitchen_5,train,1081905004f8f245f44623128902e1eeaaad971c2c3cb1ff3bf97c5c63ea692f
303,0,OR,Home_and_Kitchen_5,train,0731845828111a396c6853a8ed55be08ce3b13095c01ce2721c5edd84272f494
304,0,OR,Home_and_Kitchen_5,validation,6ff0892f4bc05c3acf945d4aceb7a8fb2b465b60e8a4d4371497cd87fd5286f2
305,0,OR,Home_and_Kitchen_5,train,452b42ce269ea083be68ec13f2de7eb04e69da96edc44ca2e3f14247ed740b80
306,1,CG,Home_and_Kitchen_5,test,c9f45588dcc513d0f467e0eb229f4f3219b2103c7112d004c5eed95e8d57cf2d
307,1,CG,Home_and_Kitchen_5,test,573f762f295b93c70e514a13585d64512c7e2967b5b42bb342b8c216dbd8dae3
308,1,CG,Home_and_Kitchen_5,train,85f62b1945b4e5874bf3ff008335adfc37a71d427e736a9d63e939adbda3b335
309,1,CG,Home_and_Kitchen_5,train,99913833a98469b277cba24f6e141c45ae1196bff632c250f948518cb9dbbb43
310,1,CG,Home_and_Kitchen_5,train,2245874ea7d9fe53d7eadbefa4fa3a92fd57a09a8f7ebc58a5a926955157e2ae
311,1,CG,Home_and_Kitchen_5,train,40e61757ec30bbc6a274bc89dd82d695d520ce795bea8579a7605a79a9949e44
312,1,CG,Home_and_Kitchen_5,train,8601cd17d025bc982d6ab7510ea0e2e5baf407e6963105e4fbdb7736403562cc
313,1,CG,Home_and_Kitchen_5,test,86f35e607383e7404d126b34dcfd91cd87c33abb99e118d9a92a9a63ff2ced22
314,1,CG,Home_and_Kitchen_5,train,af9a4edcfbeb5fd1869bf714dd26789ff7fa32e6d4325d1eec3c326c4094cc3c
315,1,CG,Home_and_Kitchen_5,test,1c2076bc09cd5e4468bd3f1be99c91302fabfbd187320bf876fc22741a8b827b
316,1,CG,Home_and_Kitchen_5,test,6c3fceaa5bd7d56f269232522b7fa67555ca4c5a75c71500bb751f2cec87935b
317,1,CG,Home_and_Kitchen_5,train,da3e7752fd11bb8960e49a5e8c53bdf6ed213c3bb20b6ee834c83c9aaa999cec
318,1,CG,Home_and_Kitchen_5,test,05cecb9a09f73baab30e18fbd4a882dafce21ceeaacba5afb93726593c2e9e3d
319,1,CG,Home_and_Kitchen_5,test,b56eb6dc23eb306846958739e9639e1d7aba8ccc0361d984e22e1167e150e926
320,1,CG,Home_and_Kitchen_5,train,db7601cc429b226237e338e00b6abee695b66158ef003b8f499c3ff80f313860
321,1,CG,Home_and_Kitchen_5,train,1b3e7ef1506c0797b796dd35476889029d0f1b4ff9d8a58df7d303773351a1e3
322,1,CG,Home_and_Kitchen_5,train,110ee5c5fb1360c34123703cf32f881ee70d23512db482f771116037df9a399f
323,1,CG,Home_and_Kitchen_5,test,600ff056dcebcf6cf823fdf7d165943038bb9ae5c649634a2c09c69d1bc6766f
324,1,CG,Home_and_Kitchen_5,test,79e84aa69de68d57faa02b8a051398e73c195bf6927c352ee1f6cd4a5a238b0e
325,1,CG,Home_and_Kitchen_5,train,817d09d636ea40d0bafc0c7f793329de2ab322422b6bc0615de905bcb8356b55
326,1,CG,Home_and_Kitchen_5,train,0bbd4ed3968aa914b28c3889804c596568ca1e23d07267321e2132803b3362fd
327,1,CG,Home_and_Kitchen_5,train,e96db03fcc58a0c529b9e7a58d4c1148165ae5ead4c2a27e904386cea221dee4
328,1,CG,Home_and_Kitchen_5,test,0cb8c3eb014e12b87fb2c89450deba37d7c7d9d65e9035c38a7c2f433e3ae144
329,1,CG,Home_and_Kitchen_5,test,b872446a4288477ddee69aa2d0e867645bcc1e614d80fc37f6fd466e205782cd
330,1,CG,Home_and_Kitchen_5,train,3877df47d5526527131f76b8897619a22ca3f9d75bf73343e8760d0e2d6d7022
331,1,CG,Home_and_Kitchen_5,validation,ee715dfe6be38f314824b4a044f7c6e58b770e997932eb17a59d9c018b73c5a8
332,1,CG,Home_and_Kitchen_5,test,576e7016f5986eabc8594035996586e684ed3896799472bee28e7860e9895bb5
333,1,CG,Home_and_Kitchen_5,train,944f2f152c42b0d1745f09dc12db4e0a6b4eb6e06096c817578b61809d186d02
334,1,CG,Home_and_Kitchen_5,train,675b535c1b46c477cf57c767d448d542ef2e6c480bb834ae8fe2856296697b46
335,1,CG,Home_and_Kitchen_5,train,bc32ac5145713e007688981148a21e084bb28647cf06125c413a32bc8b20185c
336,1,CG,Home_and_Kitchen_5,test,78f8c1194d8eb63cdf58b987fa042fb4a05bfc42d48210992b91a57ea8cf9159
337,1,CG,Home_and_Kitchen_5,train,bd9c83a0bb5d376eed1853eff92fcd905c409cee0d632d1d4eb0f36926aadc54
338,1,CG,Home_and_Kitchen_5,validation,166324b2076ae54b40e68a2cf0f8967a70b9d3000bf0ba2da2f91d7fbaa451ed
339,1,CG,Home_and_Kitchen_5,train,b20bd6854b06d7058830e6ba384d80113e510bd185da0aea860aece3a6fd53d4
340,1,CG,Home_and_Kitchen_5,test,faff279713bc61ab0a32e72d4ea7d0f117a2c6d82bf6fb6dca82cd18d5e42677
341,1,CG,Home_and_Kitchen_5,train,446afef479f95a6513a77c5b89bcc8c5239d3da94d6132a7d9d130d72e49d965
342,1,CG,Home_and_Kitchen_5,test,d48dd6c9e5e2bb40a980a3b9f644230646618594d4c7658f675637369efd196e
343,1,CG,Home_and_Kitchen_5,train,5ff389dc752c8d4d3f16bd70dc81f4fdbbfb33c5784e402b511d3fc8de1124af
344,1,CG,Home_and_Kitchen_5,train,4115900fe956b7e20300403b4e81a8d95f8cef2c212ffed988c3fd6f4dc1925b
345,1,CG,Home_and_Kitchen_5,train,a0da0ce548c57bf37679006bc323d247a1f8fddd652fdcb38c0c1e248dea2eb9
346,1,CG,Home_and_Kitchen_5,train,778ad7ae9c074383a3bdce3c80be6c1fb044e90afa322e6e53d7767b6c9ba6ae
347,1,CG,Home_and_Kitchen_5,train,f9e49cafefefdae136e5bf7e4d424354752c44a6f18553ef362d57fe313b07f0
348,1,CG,Home_and_Kitchen_5,train,c40fb992aed825b0f8ace5d8cf948ed69909b131af405fa50321728299026d86
349,1,CG,Home_and_Kitchen_5,train,bd760be22f05b37ddc5b23bbb9dda895d8fe62e9df4c5e513f1c52442fa5560e
350,1,CG,Home_and_Kitchen_5,train,403a68bdf9044b36ce355650fe9ec4eb22b4650a84cf9d6d9e3d123386a593a7
351,0,OR,Home_and_Kitchen_5,train,6df1d3ae3569d356ef76cfa88170f669d88623af00746ede3488fa07caf8d121
352,0,OR,Home_and_Kitchen_5,train,4a21fcfdddf6c3c24a86bb06f61dffd3aae505b5d243d8caa7fb7278e2cf0ab4
353,0,OR,Home_and_Kitchen_5,train,a8060b85a091dd8c7f50eb350777ed8503978ea416a0fab744f789a8daa1a390
354,0,OR,Home_and_Kitchen_5,train,9c92cf526ead3b25df28d2c78fdf54f4221b3da8d3a2549696651467b8f4913a
355,0,OR,Home_and_Kitchen_5,train,7f35b0f9d7fab2bd99ed120645dc6ca7e8544feb16a581dfa4db44dda3106604
356,0,OR,Home_and_Kitchen_5,train,597c13abc5fe230b857a1f50954c08ce10a9ec065e734c5b275e5c8b199cd540
357,0,OR,Home_and_Kitchen_5,train,0701929498a920327de7b8488b3890895e4d99fcb42e77e156a291c8b29b86ba
358,0,OR,Home_and_Kitchen_5,train,d93cfdb406022a3e604210f125162ff4aa878a11e0db7a934cafb5345d6f60a7
359,0,OR,Home_and_Kitchen_5,train,0664c9fbf8e7822e84699f71d3096e14c49e0ab67ca68f75514234984138b07e
360,0,OR,Home_and_Kitchen_5,train,9c2dd60c2a0d0c7b2d071b678d9f2b3a806b819272d71d0175e0112ed9e26dc6
361,0,OR,Home_and_Kitchen_5,train,62aa7ed4247a9efabcc34e1c70d97838df87058d74d20a503486fbd7708f31d3
362,0,OR,Home_and_Kitchen_5,train,9dd35a1d363a1d313a616c616c0af9844c6b5ecfa5b2cee6c07df2a7ee183a56
363,0,OR,Home_and_Kitchen_5,train,87e4be49f01ecc20b535d6cb1f67504a643ad8aaa3da3e6f46f2bae19573bf1a
364,0,OR,Home_and_Kitchen_5,train,ba69809dc8ad653883fdc785ca030845974e7892ab84c4d37ee8ba25542d2546
365,0,OR,Home_and_Kitchen_5,validation,b4704cd12607aeeb866b910845e7f3d30e370119f7131e93519420607e0c8a28
366,0,OR,Home_and_Kitchen_5,train,7ca198d3e0d8fb3c9ac8eb20a4581e4386ac68b22da7ef0365ceba398bc43f7f
367,0,OR,Home_and_Kitchen_5,test,942c7cbc320648bb056d600f2f2d103deb18a44eafa85d8b3f264d74a4462b49
368,0,OR,Home_and_Kitchen_5,train,06234d858835b81e26ad20ec928434301bc55a7d7911f170c082f95bb5e36aa8
369,0,OR,Home_and_Kitchen_5,train,cee431b0079854eb84d89de1db440e96633487512b882bc555dcdba75e6cc26d
370,0,OR,Home_and_Kitchen_5,test,5e228ff9ae1874e41c696103fb95a9e950ad7ef8ebd1f4a0733e3e3470be01be
371,0,OR,Home_and_Kitchen_5,train,fc7dbaeca774390a557cc9038a74c08cae49b490089983e1d4977119d74f2b26
372,0,OR,Home_and_Kitchen_5,test,853428a9c1d6cf48036e8d97f708bac0dccaf6b214c56437d5117d50ec5e457f
373,0,OR,Home_and_Kitchen_5,train,95528aae68d3136946a0175d807a8df23a47ce9454e289375bd67725d069c90f
374,0,OR,Home_and_Kitchen_5,test,2e04c5cfc1084837fae3f2cc96314549344d381b8c9b4f71fcceff7c26eaab00
375,0,OR,Home_and_Kitchen_5,train,6ee9d10535c010ed189569a96937fcf9184a5d2116262063bf4f1c4d9a40681a
376,0,OR,Home_and_Kitchen_5,validation,bec11f4a41dfea21f2862c907a1ed913843ab7a53c03c7b0a1613d3126520cfc
377,0,OR,Home_and_Kitchen_5,validation,bf094330db4e54ec4e9dd286d857bfaf16a71192448227288c771b519c1cbe97
378,0,OR,Home_and_Kitchen_5,train,63a6c165ebbd1042b4982029b34f4ad2b840855223e21d2aa6eb759c1fe30d20
379,0,OR,Home_and_Kitchen_5,train,c2bbf457e8552721e415da6955c62a666d7012bf0105a700afd3fb1df8a7c0d7
380,0,OR,Home_and_Kitchen_5,train,6b365afceb20ef0f44557b244dbac65441e789a70bf62059b85d59530307ad86
381,0,OR,Home_and_Kitchen_5,validation,88dc5391c8634afc610ae4dd58795608ba96f8e84a3e13ecfd8a77e1e0eba9e0
382,0,OR,Home_and_Kitchen_5,train,23d9c7d6423408f5e9daee35741cb5587a5e21a75f5cbbf24143c47b910228b0
383,0,OR,Home_and_Kitchen_5,train,a75dc618b8cad5e4d6e18b0808fb12cf304ed96a063bc1c79c66c722452e82b4
384,0,OR,Home_and_Kitchen_5,train,7b60f80be07e122336e1c52e17233731d0981e5f8c9863293a29f305e108cf4b
385,0,OR,Home_and_Kitchen_5,test,8c03e74121075d465cac3523cfb3ebfc971a450bf21e9574e3c81647b45b635a
386,0,OR,Home_and_Kitchen_5,train,0bc4055ffef1a047ab07dc9957e740ac3ec0532a9af24c5e8f25167566baeb55
387,0,OR,Home_and_Kitchen_5,train,4649e736ab8c3429b094f336aad423539df476cb6a51897856a5db8ed84c7d0e
388,0,OR,Home_and_Kitchen_5,train,7afc673a835f36d9833c9121b9bef33eb691481f4359b9e551d36aa668eed1f1
389,0,OR,Home_and_Kitchen_5,train,d159efa3bbed9cd4872cbb7879e3504900caa91b2e5261d1996a490fa361288f
390,0,OR,Home_and_Kitchen_5,test,7a95087ed02ee3f9691f053ddd8c917d74315a0bd6f9090ac3582c9ce0cdac61
391,0,OR,Home_and_Kitchen_5,train,218bbdb7625cb0aa24990918ad1fbf30d1225d85c94fb61a172f87a3dc3c3cef
392,0,OR,Home_and_Kitchen_5,train,da950a3b247be2d119a011db419a243805989f39d7a0cc5090b389f0929447f8
393,0,OR,Home_and_Kitchen_5,train,a8faeaece417dd3846bc865652f1f4a27b91d7a385098059613ef82d28ca33e4
394,0,OR,Home_and_Kitchen_5,test,8e7c7c1196ccbb22ee9313c7fda969accb9a0040d72cd767060b231974ce5820
395,0,OR,Home_and_Kitchen_5,validation,a49cd067de760e095a14134be22bb317c1c93955c9ed80b9029b31b33dcca08e
396,1,CG,Home_and_Kitchen_5,train,32468a1f6c1b1949a114b08188d6ffb79f6116dc7ff724be785136a7efa821ad
397,1,CG,Home_and_Kitchen_5,test,ccf108e4b99490ea537da7e62203759f39b5498cfef81f685420d8c68987e354
398,1,CG,Home_and_Kitchen_5,test,d3fc87c38cbe3307b7da1952d008085cb99895f0817acebf391ee573227e0388
399,1,CG,Home_and_Kitchen_5,train,f588224e0851e7f219ed286ba8297f670d1b3a02f8e703605c708e6c0a9ba6ab
400,1,CG,Home_and_Kitchen_5,test,0ca7b286a0099b910fa3f09bbf107363260e8f9f588846010f420ff1020b636b
401,1,CG,Home_and_Kitchen_5,train,d006c75e80184ed7cde6832a63d5674af8e24eccee9c7d2d2c094731c12b751e
402,1,CG,Home_and_Kitchen_5,validation,e7249ab4a3e7b54281073202694b28b1ffd8e196c02864675b7e9d8b3422472b
403,1,CG,Home_and_Kitchen_5,train,69513924c1ef62b2f119db4b0624ba2a68f8f313123e110de4188fe0b3c56d2f
404,1,CG,Home_and_Kitchen_5,train,f4695c52d801733e1f80ad58ef01454f668f4b78cf6bbc43bf8944996a8b3ff9
405,1,CG,Home_and_Kitchen_5,train,9e793a6004aa3014004b2c7e9354d274b3a3b080f32f84e547704fa6493e1b3e
406,1,CG,Home_and_Kitchen_5,train,2a578b07d552c14c6870ec80d50e8119071881e3904ed0e7d27d8944dfc27cc5
407,1,CG,Home_and_Kitchen_5,train,108c78b4ad9341077db6a1915d4a4dcaadf011e0e59aee3e1fbed8947602f2e6
408,1,CG,Home_and_Kitchen_5,train,5df8431600d0f875c3d57d7d42cd052ea1b796ce36961968f0d36d00aa2cf62b
409,1,CG,Home_and_Kitchen_5,test,6ddd3d548c0bcfe7972560603295bde257c54a794faa51b2f5d9ed5994b7eca0
410,1,CG,Home_and_Kitchen_5,train,09c024580530288327f20f1533b893d188e13cff2cbc667007a67490ac94b1d4
411,1,CG,Home_and_Kitchen_5,train,b7dab70192301f7977b1bde69db708b08869faa3c4cdf4c0539997ea7257aaab
412,1,CG,Home_and_Kitchen_5,train,25f9690582cf42786160aa770faec0971b25de526122ba3bdd5ecaed7de69a90
413,1,CG,Home_and_Kitchen_5,train,a029fdf2bdbf8782e65383ada71c087d28309a19e28776ab4bb65bd865c6347a
414,1,CG,Home_and_Kitchen_5,train,f17276284bafeaacde9ed4d398a0499de56149e417c4cd3ca3ce1c085a695471
415,1,CG,Home_and_Kitchen_5,train,bf0f65a26261ac2d4b8a457b799f81deed0da474c5c46a5ab79ff1d90fd8c369
416,1,CG,Home_and_Kitchen_5,train,65f5f9c9e18f2062772563a3b3504257dc6877a3a57cad3191876e50f2b7aade
417,1,CG,Home_and_Kitchen_5,train,15dc84ac1074a14dbb800edb8419e5ef16408c373829ac53b86309e063fc8936
418,1,CG,Home_and_Kitchen_5,train,2e2af19fb7eac0a0cd59769d57f6cf9635ee245a17312c67fd55f930affe25f3
419,1,CG,Home_and_Kitchen_5,test,ed7ced13771b487bacd4bf7f2f08a42d103ddd51d5deccd3043a0957508c4fde
420,1,CG,Home_and_Kitchen_5,train,522b955b0d2bf86a74f2e7c06ff4b8d77c6b77a6dfa597dbe90f7d54bbb784d6
421,1,CG,Home_and_Kitchen_5,train,99b0a6999aca67fce8ef517e250d9ef6b26c8123c32bc5d59fec6c3184c1c6fa
422,1,CG,Home_and_Kitchen_5,test,b3970a770f3455a53961b3884c50986466cfa3e58b4bf5b645be6353bdca1056
423,1,CG,Home_and_Kitchen_5,test,6b0699cf72b1c92bec3e11ebe247a1e20132feb36be0c7154d1c4fddec73d08b
424,1,CG,Home_and_Kitchen_5,train,d6b4c305ab33010eba70a6788df5df0eb85adf6db3cb731c5157df2969b06434
425,1,CG,Home_and_Kitchen_5,train,1906a26228c33604291b3fa757e93976c427d497760fa53d8f5c0357d56f77a1
426,1,CG,Home_and_Kitchen_5,train,53875f85c299ebbc478345e3f5fdfd73e9af749ee8724fbc9003d32708c7b011
427,1,CG,Home_and_Kitchen_5,test,73c04c1672b0e98dda3c8c4266c68ac1aac71ef4d9963215fa8067a20ebcc2df
